player,map,category,time,proof,date,tag
"Skele","Dragons Lair","Skip EGT","21.083","https://www.youtube.com/watch?v=GcE4lb_5kUE","05/07/2026",""
"Evelyn","Reflection","Skipless IGT","31.6","https://youtu.be/gijdql-Z4k8","05/08/2026",""
"Evelyn","The Orion Disaster","Skipless IGT","16.2","https://youtu.be/X5gzlYmoDa4","05/08/2026",""
"Evelyn","Magma Cavern","Skipless IGT","36","https://www.youtube.com/watch?v=HhlX8LrIt5o","05/08/2026",""
"Evelyn","Shipwrecked","Skipless IGT","22.5","https://youtu.be/zb0pq_qLS_4","05/08/2026",""
"Evelyn","Tropical Dash","Skipless IGT","29.4","https://youtu.be/LZZkem4Leqs","05/08/2026",""
"Evelyn","Honeycomb Run","Skip IGT","14.5","https://www.youtube.com/watch?v=1uae-Ac2uds","05/08/2026",""
"Evelyn","Grassy Mountain","Skipless IGT","31","https://youtu.be/L32uff4G_Zo","05/08/2026",""
"Evelyn","Ancient Tomb","Skipless IGT","33.5","https://www.youtube.com/watch?v=Jh_ZrV9tduE","05/08/2026",""
"Evelyn","Melodical Fantasy","Skip IGT","40.5","https://youtu.be/Hx4yYQPb_NQ","05/08/2026",""
"1caut","Dragons Lair","Skipless EGT","28.3","https://youtu.be/eg48G9TzS8c","05/09/2026",""
"1caut","Dragons Lair","Skipless IGT","28.4","https://youtu.be/eg48G9TzS8c","05/09/2026",""
"Jordan","Clockwork Colosseum","R15 Skip","22.3","https://youtube.com/shorts/znuFDesubyQ?feature=share","5/9/2026","Mobile"
"Shane","Heights","Skipless EGT","16.683","https://youtu.be/rALqqP5FzPE","05/09/2026",""
"Jordan","Disaster Valley","R15 Skip","33.7","https://cdn.discordapp.com/attachments/1125693760412602370/1502807865889652807/ScreenRecording_05-09-2026_18-33-33_1.mov?ex=6a010e64&is=69ffbce4&hm=f58ea0f502d7b6989796daf2c3bd3bf253c8e720be38b4f7e589978cb6953d6f&","5-9-26","Mobile"
"Jordan","Disaster Valley","R15 Skip","33","https://cdn.discordapp.com/attachments/1125693845284331530/1502832492875354253/ScreenRecording_05-09-2026_20-23-41_1.mov?ex=6a012553&is=69ffd3d3&hm=4508255028ecf4857064da9dd2d3ba9febe737365a751ca66373119c8420d737&","5-9-26","Mobile"
"Marbless-","River of Ice","Skipless EGT","12.783","https://youtu.be/eN8zqA0AihI","05/09/2026",""
"Gavin","Twilight Lagoon","Skipless IGT","23.8","https://youtu.be/LoqlpH4R91U","5/9/2026",""
"Gavin","Heist","Skipless IGT","26.6","https://youtu.be/0mc66miMCWE","5/7/2026",""
"Gavin","Twilight Lagoon","Skip EGT","19.667","https://youtu.be/LToXyA-qRmc?si=OSx3alsPtsGjmFz6","5/6/2026",""
"1caut","Night Terrors","Skipless IGT","18.9","https://streamable.com/qfsb29","09/18/2022",""
"Gavin","Twilight Lagoon","Skipless EGT","23.817","https://youtu.be/LoqlpH4R91U?si=oIGMK58vb0uwDZDv","5/9/2026",""
"Gavin","Heist","Skipless EGT","26.617","https://youtu.be/0mc66miMCWE","5/7/2026",""
"Gavin","Laser Tag","Skip EGT","18.817","https://youtu.be/QvWZiGW-l0E","5/6/2026",""
"Gavin","The Realm Between","Skipless EGT","32","https://youtu.be/DBd8Znj3-Rc","4/16/2026",""
"Gavin","Disaster Valley","Skipless EGT","31.033","https://youtu.be/SsgIFVhMUnM","4/15/2026",""
"Gavin","Candyland","Skipless EGT","16.017","https://youtu.be/sIMH_oUL_Bc","5/10/2026",""
"Jordan","Heights","Skipless IGT","17.1","https://youtube.com/shorts/yGMYvLuMKIw?si=2Q3graYFG5yL8flc","05/11/2026","Mobile"
"Skele","Night Terrors","Skipless IGT","18.9","https://www.youtube.com/watch?v=D8J97uB_nj8","05/11/2026",""
"Skele","Night Terrors","Skipless EGT","18.883","https://www.youtube.com/watch?v=D8J97uB_nj8","05/11/2026",""
"Skele","Winter Cove","Skipless IGT","17.6","https://www.youtube.com/watch?v=SzYihQwUQxo","05/11/2026",""
"Skele","Winter Cove","Skipless EGT","17.583","https://www.youtube.com/watch?v=SzYihQwUQxo","05/11/2026",""
"Skele","Dragons Lair","Skipless IGT","28.3","https://www.youtube.com/watch?v=gDZOWrLL07s","05/11/2026",""
"Skele","Dragons Lair","Skipless EGT","28.3","https://www.youtube.com/watch?v=gDZOWrLL07s","05/11/2026",""
"Skele","Mystical Gorge","Skipless EGT","15.8","https://www.youtube.com/watch?v=G9hwVgCYdaU","05/11/2026",""
"Skele","Cavern of Darkness","Skipless IGT","22.4","https://www.youtube.com/watch?v=VecaUGiDj6E","05/12/2026",""
"Skele","Cavern of Darkness","Skipless EGT","22.4","https://www.youtube.com/watch?v=VecaUGiDj6E","05/12/2026",""
"Nugglei","Dragons Lair","Skip IGT","19.5","https://youtu.be/N7FBQd8AY1k","5/12/2026",""
"Nugglei","Dragons Lair","Skip EGT","19.433","https://youtu.be/N7FBQd8AY1k","5/12/2026",""
"Jordan","Dragons Lair","Skipless IGT","28.7","https://youtube.com/shorts/VcrmVy5AlKY?feature=share","05/13/2026","Mobile"
"Jordan","Enchanted Forest","R15 Skipless","25.5","https://youtube.com/shorts/FfC6h9szBDc?feature=share","05/13/2026","Mobile"
"Nugglei","Pastel Valley","Skip IGT","19.6","https://www.youtube.com/watch?v=N4GnI7wS8SA","5/14/2026",""
"Nugglei","Frozen","Skip EGT","23.933","https://www.youtube.com/watch?v=dHftBPmOx6s","45542",""
"Nugglei","Western Bluffs","Skip EGT","8.783","https://www.youtube.com/watch?v=xqfZT4r8rDU","45122",""
"Nugglei","Melodical Fantasy","Skip EGT","35.7","https://youtu.be/XfOOW_K60yg","46077",""
"Nugglei","Clockwork Colosseum","Skip EGT","17.75","https://youtu.be/kOLKTfb-tFg","46011",""
"Nugglei","Shipwrecked","Skip EGT","15.15","https://youtu.be/JLwlSM9FaGs","46076",""
"Icey","Clockwork Colosseum","R6 Skipless","22.6","https://youtu.be/VBr5Nm0MBGk","March 7, 2026",""
"Icey","The Emerald Isle","R6 Skipless","19.3","https://youtu.be/GiACWvY3ioo","March 7, 2026",""
"Icey","Candyland","R6 Skipless","16.1","https://youtu.be/GJ17vWJsQKw","March 7, 2026",""
"Arcie","Dunes","Skipless IGT","32.4","https://www.youtube.com/watch?v=FgpTkijqRwg","March 7, 2026",""
"Potato","Frozen","Skip IGT","24.2","https://youtu.be/r3VhhxYU4uA","September 18, 2022",""
"1caut","Skyscrapers","Skip IGT","22.1","https://streamable.com/gan9ra","August 13, 2023",""
"Mally","Dragons Lair","Skip IGT","22.5","https://www.youtube.com/watch?v=y6DVLNpHDI8","March 26, 2023",""
"Senna","Tropical Islands","Skipless IGT","46.6","https://media.discordapp.net/attachments/585481591074062336/848291599975972925/unknown.png?ex=69bbaedd&is=69ba5d5d&hm=2296ed8b5faca8dccdbb2b7f50819548615d57bbe6845feffa52a8bb884c0b9a&=&format=webp&quality=lossless&width=2162&height=1216","May 29, 2021",""
"Vegeta","Cavern of Darkness","R15 Skipless","23.4","https://media.discordapp.net/attachments/585481591074062336/806614628587012136/RobloxScreenShot20210201_085305130.png?ex=69bda6e9&is=69bc5569&hm=c2bd65c71c9d86621e994007caf03ad9ea426148aec7492a9674aeb9a38fb680&=&format=webp&quality=lossless","February 3, 2021",""
"Gavin","Skyscrapers","Skip IGT","22","https://youtu.be/lfOZnHwosBA","March 12, 2026",""
"Gavin","Jurassic Coast","Skipless EGT","16.217","https://discord.com/channels/582916403691257876/993347413442056192/1486779920209412107","March 26, 2026",""
"Vegeta","The Orion Disaster","Skipless IGT","16.1","https://media.discordapp.net/attachments/585481591074062336/985657399291564132/RobloxScreenShot20220612_173012804.png?ex=69b481fc&is=69b3307c&hm=de57d97e1476f192bb5fcba24593ff06bfaaf016cf2419c274f693b5bb7948b7&=&format=webp&quality=lossless","June 12, 2022",""
"Vegeta","Frozen","Skipless IGT","25.1","https://streamable.com/6a7xya","September 10, 2022",""
"Vegeta","Night Terrors","Skipless IGT","18.9","https://streamable.com/jvmv4x","December 31, 2021",""
"Vegeta","Pastel Valley","Skipless IGT","24.9","https://streamable.com/ud720d","July 18, 2023",""
"Skele","Taiga","Skipless EGT","19.3","https://www.youtube.com/watch?v=VXAQ1yT4SgQ","July 5, 2023",""
"Skele","Skyscrapers","Skip EGT","22.383","https://www.youtube.com/watch?v=NFNeRDr2JDo","December 26, 2025",""
"Skele","Dragons Lair","Skipless EGT","28.483","https://www.youtube.com/watch?v=JSkWtavVpPo","June 3, 2023",""
"Skele","Cavern of Darkness","Skip EGT","22.067","https://www.youtube.com/watch?v=dUmuk43jQAo","July 2, 2024",""
"Skele","River of Ice","Skipless EGT","12.867","https://www.youtube.com/watch?v=MXpSK8aqXRE","March 18, 2026",""
"Ob","Magma Cavern","Skipless IGT","36","https://www.youtube.com/watch?v=GE8CkLPdnCY&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=2","January 4, 2022",""
"Ob","Cavern of Darkness","Skipless IGT","22.5","https://www.youtube.com/watch?v=GLBfUtoGaM0&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=3","October 21, 2021",""
"Ob","Skyscrapers","Skip IGT","22.3","https://www.youtube.com/watch?v=XXz8rJ_ymwQ&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=4","July 20, 2021",""
"Ob","Legacy","Skipless IGT","31.1","https://www.youtube.com/watch?v=sBauiluXYYA&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=5","October 7, 2021",""
"Ob","Acid Realm","Skipless IGT","37.4","https://www.youtube.com/watch?v=TOGMzsQTaJk&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=6","October 8, 2021",""
"Ob","Snowy Slopes","Skipless IGT","35.9","https://www.youtube.com/watch?v=OAM8lP1y8ik&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=7","July 11, 2021",""
"Ob","Heights","Skipless IGT","17","https://www.youtube.com/watch?v=jkErt8EvBs0&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=8","July 12, 2021",""
"Ob","Dunes","Skipless IGT","32.6","https://www.youtube.com/watch?v=VhTVqoJjfg8&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=9","October 10, 2021",""
"Ob","Frozen","Skipless IGT","25.2","https://www.youtube.com/watch?v=QeasdpJVloE&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=10","September 28, 2021",""
"Ob","Tropical Dash","Skipless IGT","29.4","https://www.youtube.com/watch?v=y60PTWnQDtM&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=11","June 2, 2021",""
"Ob","Laser Tag","Skipless IGT","22.8","https://www.youtube.com/watch?v=4CK5cnxtszE&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=13","September 24, 2021",""
"Ob","Canyon","Skipless IGT","15.2","https://www.youtube.com/watch?v=8RxFe2GDHBY&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=14","July 11, 2021",""
"Ob","Tropical Islands","Skipless IGT","46.7","https://www.youtube.com/watch?v=AP_aIuZHbqM&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=16","October 24, 2021",""
"Ob","Island Route","Skipless IGT","32.7","https://www.youtube.com/watch?v=Akt19LxoH60&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=18","October 5, 2021",""
"Ob","Mystic Alps","Skip IGT","27","https://www.youtube.com/watch?v=GiwIRgSda1M&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=19","October 21, 2021",""
"Ob","Ancient Tomb","Skipless IGT","33.5","https://www.youtube.com/watch?v=6Gp3EXTdxDE&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=25","October 23, 2021",""
"Ob","Fuyu Village","Skipless IGT","19.7","https://www.youtube.com/watch?v=Fv0NJH-MwTw&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=27","October 7, 2021",""
"Ob","Northern Cliffs","Skipless IGT","13.5","https://www.youtube.com/watch?v=_KODWhC91_0&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=30","June 5, 2021",""
"Ob","Honeycomb Run","Skipless IGT","15.9","https://www.youtube.com/watch?v=g73ynfSgnt8&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=31","October 23, 2021",""
"Ob","Heist","R6 Skipless","27","https://www.youtube.com/watch?v=JtkcJ9XXh5w&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=32","July 25, 2021",""
"Ob","Mystical Gorge","Skipless IGT","15.9","https://www.youtube.com/watch?v=Ug5gcGg2yXc&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=33","October 21, 2021",""
"Ob","Western Bluffs","Skipless IGT","18.4","https://www.youtube.com/watch?v=Z3AizJkkHtw&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=36","June 9, 2021",""
"Ob","Melodical Fantasy","Skip IGT","38.9","https://www.youtube.com/watch?v=bzNdDMypEUI&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=39","October 7, 2021",""
"Ob","Taiga","Skipless IGT","19.7","https://www.youtube.com/watch?v=PA8RJkU-bRM&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=40","October 23, 2021",""
"Ob","Frosted Fortress","Skipless IGT","36.2","https://www.youtube.com/watch?v=1JIZ0EkB_Es&list=PLzdnTwYh-2u_qsg8YNCUdRRxF97u4J7O1&index=43","October 17, 2021",""
"Ob","Grassy Mountain","Skipless IGT","31.1","https://media.discordapp.net/attachments/585481591074062336/892140433214439494/unknown.png?ex=69c8ddc6&is=69c78c46&hm=86067856685733e6ddd4e17a83a1722913524f393768883f36444f0d6e62da8a&=&format=webp&quality=lossless","September 21, 2021",""
"Ob","Enchanted Forest","Skipless IGT","25.3","https://media.discordapp.net/attachments/585481591074062336/890664689422467124/unknown.png?ex=69c8c561&is=69c773e1&hm=a47a6933ddb016ab101e5061eb6f61c9a2f2bc24512aff9f4494c941aedc46ef&=&format=webp&quality=lossless","September 23, 2021",""
"Ob","The Emerald Isle","Skipless IGT","19.4","https://media.discordapp.net/attachments/585481591074062336/832999644069625906/unknown.png?ex=69c89b1f&is=69c7499f&hm=d1a210f785cd7e4023aff11d05d7ce3d446515e54acf6904fb6533cfa597a627&=&format=webp&quality=lossless","April 17, 2021",""
"Ob","Night Terrors","Skipless IGT","18.9","https://media.discordapp.net/attachments/585481591074062336/927967135655927889/unknown.png?ex=69c8af7d&is=69c75dfd&hm=9e2f4ec961db65a4ffb44d57c969e0599fed421fe98ac953c37d8809e1c2e81a&=&format=webp&quality=lossless","January 4, 2022",""
"Ob","Acid Realm","R6 Skipless","38","https://youtu.be/LjM0yhjjiWM","August 20, 2022",""
"Cue","Magma Cavern","Skipless IGT","36.1","https://www.youtube.com/watch?v=ujClfchy9uw","October 10, 2021","Mobile"
"Cue","Acid Realm","Skipless IGT","37.5","https://www.youtube.com/watch?v=xuqOYg1Vgb4","September 22, 2021","Mobile"
"Cue","Dunes","Skipless IGT","32.6","https://www.youtube.com/watch?v=YskYk8zjrhI","October 10, 2021","Mobile"
"Cue","Cosmic Cliffside","Skipless IGT","15.4","https://www.youtube.com/watch?v=EFWrdoB7f0Y","July 7, 2023","Mobile"
"Cue","Cavern of Darkness","Skipless IGT","22.5","https://www.youtube.com/watch?v=VdKtIkDJdrA","November 21, 2021","Mobile"
"Cue","Night Terrors","Skipless IGT","18.9","https://www.youtube.com/watch?v=qqWFb-sgo8k","November 3, 2021","Mobile"
"Cue","Frozen","Skipless IGT","25.2","https://www.youtube.com/watch?v=ttj0XP7Hm2A","October 9, 2021","Mobile"
"Cue","Canyon","Skipless IGT","15.2","https://www.youtube.com/watch?v=yP_0Brc_7rc","October 8, 2021","Mobile"
"Cue","Tropical Dash","Skipless IGT","29.4","https://www.youtube.com/watch?v=UD8qcwCzqPY","September 26, 2021","Mobile"
"Cue","Ancient Tomb","R15 Skipless","33.9","https://www.youtube.com/watch?v=x8vXVNDdwlo","September 10, 2021","Mobile"
"Cue","Island Route","Skipless IGT","32.7","https://media.discordapp.net/attachments/585481591074062336/927741033763180594/IMG_2168.png?ex=69c885ab&is=69c7342b&hm=0ffc6d1d53695b61c2b3d47c689fe44f5eda7e626bae65e75fd992d73633095f&=&format=webp&quality=lossless","January 3, 2022","Mobile"
"Cue","Frosted Fortress","Skipless IGT","36.2","https://media.discordapp.net/attachments/585481591074062336/908867459170336768/IMG_1477.png?ex=69c86a48&is=69c718c8&hm=0f74dfad663c2f0dc5b101eb831b8ebf75f684fccf9bf521605d37acf07e020c&=&format=webp&quality=lossless","November 12, 2021","Mobile"
"Cue","Fuyu Village","Skipless IGT","19.7","https://media.discordapp.net/attachments/585481591074062336/892493236352983090/image0.png?ex=69c8d4d9&is=69c78359&hm=1ad4aa560fa7dd8fe8c43ecf187ff53281b755ea3c6100a0b5522db1ad5965a1&=&format=webp&quality=lossless&width=1758&height=1318","September 28, 2021","Mobile"
"Cue","Grassy Mountain","Skipless IGT","31.1","https://media.discordapp.net/attachments/585481591074062336/890005747075792916/image0.png?ex=69c902b1&is=69c7b131&hm=c04eb85797782f3249308bd2818b88086101f9bfa311ab14e21b78134fce3ec0&=&format=webp&quality=lossless","September 21, 2021","Mobile"
"Cue","Laser Tag","Skipless IGT","22.8","https://media.discordapp.net/attachments/585481591074062336/885359162219986954/image0.png?ex=69c895f9&is=69c74479&hm=b3db607b76e9341aaa68f4b6f8c267ba42a4cd7f1ac2da90de529d7cfcec6c0c&=&format=webp&quality=lossless&width=1758&height=1318","September 8, 2021","Mobile"
"Cue","Mystical Gorge","Skipless IGT","15.9","https://www.youtube.com/watch?v=8JKQtXSZsJk","August 15, 2021","Mobile"
"Cue","Melodical Fantasy","Skip IGT","39","https://cdn.discordapp.com/attachments/867224237127106562/904813401262399548/IMG_1363.png?ex=69c8d3e5&is=69c78265&hm=2880b2fed4e35687da0d4697f8b334b9cad2bc9e564f9db2a4a50a298a5cba84&","November 1, 2021","Mobile"
"Cue","Swamp","Skipless IGT","24.3","https://media.discordapp.net/attachments/867224237127106562/898370657123975228/image0.png?ex=69c875df&is=69c7245f&hm=128f4108fe5f9a597c92b7cd0ce628c5ba5142b189f2be233592ee2dfb06b20a&=&format=webp&quality=lossless","October 14, 2021","Mobile"
"Cue","Clockwork Colosseum","Skipless IGT","22.7","https://media.discordapp.net/attachments/867224237127106562/896891508735737866/image0.png?ex=69c9030f&is=69c7b18f&hm=d63c79be1045110d4db7b2fa8ece7c73a7e7a63fd87a815484021287f9390a72&=&format=webp&quality=lossless","October 10, 2021","Mobile"
"Cue","Mystic Alps","Skip IGT","29","https://media.discordapp.net/attachments/867224237127106562/881625566615334942/image0.png?ex=69c8d88a&is=69c7870a&hm=d324c8267f058f58747b165084b7d67556206c932cffd5f451439efac21ebc99&=&format=webp&quality=lossless&width=1758&height=1318","August 29, 2021","Mobile"
"Chriss","Tropical Islands","Skipless EGT","46.583","https://www.youtube.com/watch?v=4hs4yCS-WO0","December 26, 2025",""
"Boostbomb","Reflection","Skipless IGT","31.6","https://www.youtube.com/watch?v=vnqJoykdASQ","September 23, 2022",""
"Boostbomb","Magma Cavern","Skipless IGT","36","https://www.youtube.com/watch?v=V8iVgMPMpYA","January 15, 2022",""
"Boostbomb","Skyscrapers","Skip IGT","22.3","https://www.youtube.com/watch?v=ucb8wLrCAbc","August 30, 2022",""
"Boostbomb","Legacy","Skipless IGT","31.2","https://www.youtube.com/watch?v=H5J4HtEp94M","July 4, 2021",""
"Boostbomb","Snowy Slopes","Skipless IGT","35.9","https://www.youtube.com/watch?v=i6HiZHd3_Jc","May 31, 2021",""
"Boostbomb","Dunes","Skipless IGT","32.6","https://www.youtube.com/watch?v=H2oBwLc5Y94","October 17, 2021",""
"Boostbomb","Tropical Dash","Skipless IGT","29.4","https://www.youtube.com/watch?v=H01fSDLxguY","September 22, 2021",""
"Boostbomb","Crystal Mine","Skip IGT","23","https://www.youtube.com/watch?v=XBMME0bnH5A","August 22, 2022",""
"Boostbomb","Laser Tag","Skipless IGT","22.8","https://www.youtube.com/watch?v=pwW-GqCuiTw","September 10, 2021",""
"Boostbomb","Canyon","Skipless IGT","15.2","https://www.youtube.com/watch?v=OKMWTI9YOW4","May 29, 2021",""
"Boostbomb","Grassy Mountain","Skipless IGT","31","https://www.youtube.com/watch?v=rVvbjtvOQQ0","November 7, 2021",""
"Boostbomb","Island Route","Skipless IGT","32.7","https://www.youtube.com/watch?v=pZwb3MqPodE","April 30, 2022",""
"Boostbomb","Mystic Alps","Skip IGT","26.6","https://www.youtube.com/watch?v=hKw7hYkmfI8","July 8, 2021",""
"Boostbomb","The Orion Disaster","Skipless IGT","16.1","https://discord.com/channels/582916403691257876/585481591074062336/972965140288917574","May 8, 2022",""
"Boostbomb","Pastel Valley","Skipless IGT","25.1","https://www.youtube.com/watch?v=uu_U76caOKc","September 11, 2022",""
"Boostbomb","Fuyu Village","Skipless IGT","19.7","https://www.youtube.com/watch?v=HV6aOosTJBo","September 24, 2021",""
"Boostbomb","Candyland","Skipless IGT","16","https://youtu.be/YCZ823RKxB0?si=OPrN3BmIFvR3payR","August 15, 2025",""
"Boostbomb","Mystical Gorge","Skipless IGT","15.9","https://www.youtube.com/watch?v=YIOk4yFtfiY","July 25, 2021",""
"Boostbomb","Autumn Woodlands","Skipless IGT","25.2","https://www.youtube.com/watch?v=rT0PpHQ1k14","May 7, 2021",""
"Boostbomb","Winter Cove","Skipless IGT","17.7","https://www.youtube.com/watch?v=48eyhpjrRqE","February 17, 2022",""
"Boostbomb","Cavern of Darkness","Skipless IGT","22.5","https://www.youtube.com/watch?v=ycDOpf1gtPQ","March 14, 2022",""
"Boostbomb","Ravine","Skip IGT","10.3","https://discord.com/channels/582916403691257876/585481591074062336/958952617785065482","March 30, 2022",""
"Boostbomb","Dragons Lair","Skipless IGT","29","https://www.youtube.com/watch?v=EH67ECIWmjs","August 3, 2021",""
"Boostbomb","Melodical Fantasy","Skip IGT","37.1","https://youtu.be/Sr5jH0tXc28","September 10, 2022",""
"Boostbomb","Taiga","Skipless IGT","19.4","https://www.youtube.com/watch?v=2_JOOqACCCA","December 31, 2021",""
"Boostbomb","Jurassic Coast","Skipless IGT","16.3","https://www.youtube.com/watch?v=TecRB0yDnyo","July 18, 2022",""
"Boostbomb","Frosted Fortress","Skipless IGT","36.1","https://www.youtube.com/watch?v=0oi3ixRiHb8","August 7, 2022",""
"Boostbomb","Night Terrors","Skipless IGT","18.9","https://www.youtube.com/watch?v=Jvjvr3_J4C4","November 1, 2021",""
"Boostbomb","The Realm Between","Skipless IGT","33","https://www.youtube.com/watch?v=MeLlUF2agqU","February 27, 2022",""
"Boostbomb","Cosmic Cliffside","Skipless IGT","15.4","https://www.youtube.com/watch?v=8LM4gvw2dq4","May 7, 2022",""
"Boostbomb","Heights","Skipless IGT","17.6","https://youtu.be/l-lkVKmYJmQ?si=kmIys5AyxkfZpP3b","July 15, 2022",""
"Boostbomb","Northern Cliffs","Skipless IGT","13.4","https://www.youtube.com/watch?v=P3em2bnUh8A","July 15, 2022",""
"Boostbomb","Twilight Lagoon","Skipless IGT","25.6","https://www.youtube.com/watch?v=FpcQ5DkMB6k","July 15, 2022",""
"Boostbomb","Acid Realm","R6 Skipless","38.8","https://www.youtube.com/watch?v=YWECKUXdVj8&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw","December 11, 2021",""
"Boostbomb","Mystic Alps","R6 Skipless","32","https://www.youtube.com/watch?v=T_wLZUTK1qI&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw&index=2","December 11, 2021",""
"Boostbomb","Autumn Woodlands","R6 Skipless","25.5","https://www.youtube.com/watch?v=pfwzXc9uFHQ&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw&index=3","December 11, 2021",""
"Boostbomb","Candyland","R6 Skipless","16.2","https://www.youtube.com/watch?v=TpDw8vGakSY&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw&index=4","December 11, 2021",""
"Boostbomb","Canyon","R6 Skipless","15.6","https://www.youtube.com/watch?v=efLCo_C6CXc&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw&index=5","December 11, 2021",""
"Boostbomb","Clockwork Colosseum","R6 Skipless","23","https://www.youtube.com/watch?v=WL0gstG6ZbM&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw&index=6","December 11, 2021",""
"Boostbomb","Cavern of Darkness","R6 Skipless","23.5","https://www.youtube.com/watch?v=vCGE_20fszg&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw&index=8","December 11, 2021",""
"Boostbomb","Disaster Valley","R6 Skipless","35.8","https://www.youtube.com/watch?v=10qhtUw25uE&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw&index=9","December 11, 2021",""
"Boostbomb","Dragons Lair","R6 Skipless","29.6","https://www.youtube.com/watch?v=H0u-PMMIPs4&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw&index=10","December 11, 2021",""
"Boostbomb","Dunes","R6 Skipless","33","https://www.youtube.com/watch?v=09Xv59dqL84&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw&index=11","December 11, 2021",""
"Boostbomb","The Emerald Isle","R6 Skipless","19.6","https://www.youtube.com/watch?v=TEcYBE9xFB0&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw&index=12","December 11, 2021",""
"Boostbomb","Enchanted Forest","R6 Skipless","26","https://www.youtube.com/watch?v=DSSAW73nEH0&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw&index=13","December 11, 2021",""
"Boostbomb","Floatroads","R6 Skipless","26.6","https://www.youtube.com/watch?v=UFkNhihEspA&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw&index=14","December 11, 2021",""
"Boostbomb","Frosted Fortress","R6 Skipless","37.2","https://www.youtube.com/watch?v=9zfHkC4Y-_g&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw&index=15","December 11, 2021",""
"Boostbomb","Frozen","R6 Skipless","25.7","https://www.youtube.com/watch?v=Z21g3dCGPwI&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw&index=16","December 11, 2021",""
"Boostbomb","Fuyu Village","R6 Skipless","20.3","https://www.youtube.com/watch?v=qcbABKD_GT4&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw&index=17","December 11, 2021",""
"Boostbomb","Mystical Gorge","R6 Skipless","16.3","https://www.youtube.com/watch?v=FBO_56O4ej4&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw&index=18","December 11, 2021",""
"Boostbomb","Grassy Mountain","R6 Skipless","31.6","https://www.youtube.com/watch?v=XYpbb1Q2O5Y&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw&index=19","December 11, 2021",""
"Boostbomb","Heights","R6 Skipless","17.3","https://www.youtube.com/watch?v=Nu1IcAl98HI&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw&index=20","December 11, 2021",""
"Boostbomb","Honeycomb Run","R6 Skipless","17","https://www.youtube.com/watch?v=QufBBdsFP5w&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw&index=21","December 11, 2021",""
"Boostbomb","Island Route","R6 Skipless","34","https://www.youtube.com/watch?v=ZzyxCZJ23js&list=PLXTtZcTR9miVKatRpWmdQ461yRp5QHgaw&index=22","December 11, 2021",""
